Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
1.34	7.566404618E-4	1.235566962E-3	-8.357110804E-4
1.35	1.198211999E-6	1.947560383E-3	-6.148024080E-4
1.36	-6.179801115E-5	2.426265486E-3	-1.510842663E-4
1.37	9.813666991E-4	2.410471103E-3	2.553415169E-4
1.3800000000000001	2.059111707E-3	1.493371787E-3	-1.094549015E-4
1.3900000000000001	1.916952982E-3	7.610584254E-4	1.267193559E-4
1.4000000000000001	2.268959803E-3	1.380383568E-3	-9.066889492E-5
1.41	2.734993557E-3	1.426390334E-3	6.615380766E-4
1.42	2.246576706E-3	1.346902697E-3	-7.663031099E-4
1.43	1.321385342E-3	2.184115807E-3	3.396587653E-4
1.44	1.790995668E-3	1.304065878E-3	-4.168461572E-4
1.45	-4.295649941E-5	1.399996568E-3	3.747448472E-4
1.46	1.773500991E-4	1.613046730E-3	2.870536923E-4
1.47	1.328160772E-3	9.312695251E-4	-6.218595980E-4
1.48	1.477175514E-3	6.288338439E-4	-1.146895456E-3
1.49	7.245959872E-4	1.556168552E-3	-9.898731716E-4
1.5	7.511093948E-4	2.791036437E-3	-7.403630993E-5
1.51	1.125324080E-3	2.780742495E-3	5.760125639E-4
1.52	1.613932560E-3	1.497641800E-3	-8.170175348E-6
1.53	1.949965118E-3	4.516570419E-4	3.511308251E-5
1.54	1.299844775E-3	-1.201325835E-4	4.993366913E-4
1.55	1.605638019E-3	8.579392237E-4	-2.378416536E-5
1.56	1.043536767E-3	6.335957023E-4	-1.018688658E-5
1.57	-3.940745225E-5	1.502047254E-3	2.421121122E-4
1.58	-1.163466802E-5	3.045828416E-3	2.739858832E-6
1.59	-2.283512145E-4	2.924581798E-3	8.371722053E-4
1.6	-1.968654397E-4	5.469872378E-4	-4.704617406E-4
1.61	2.910321832E-3	1.567785033E-4	-3.306083238E-4
1.62	3.120933280E-3	7.009971035E-5	1.332079596E-4
1.6300000000000001	2.784374912E-3	5.187575086E-5	1.583705132E-4
1.6400000000000001	1.772333542E-3	1.336751430E-3	-1.637177447E-5
1.6500000000000001	2.167560769E-3	1.700930900E-3	-1.493551173E-4
1.6600000000000001	2.217723364E-3	9.731951620E-4	2.599800485E-4
1.67	1.093337545E-3	6.650342033E-4	5.128411772E-4
1.68	5.651021376E-4	7.295536365E-4	1.791401730E-4
1.69	-3.590134982E-6	8.769941826E-4	4.700942060E-5
1.7	-1.286499342E-3	1.397851481E-3	-6.684021929E-5
1.71	-1.255987488E-4	1.582492440E-3	3.217820646E-4
1.72	8.008029627E-4	1.575830316E-3	-1.167076640E-4
1.73	7.049327688E-4	5.713892784E-4	-2.560521617E-4
1.74	2.778089205E-3	1.001180111E-3	-4.464407442E-4
1.75	3.536784262E-3	1.035236174E-3	6.178827027E-4
1.76	1.957314635E-3	9.002675351E-4	1.251962375E-4
1.77	2.499787519E-3	2.113239168E-3	-4.721518038E-4
1.78	2.410914311E-3	2.313011213E-3	4.315690519E-4
1.79	3.382373295E-4	1.720855110E-3	5.052979712E-4
1.8	3.475520645E-4	1.158161646E-3	1.032118138E-3
1.81	-2.970064179E-4	8.248662820E-4	8.977334583E-4
1.82	-2.330735588E-4	8.439629390E-4	4.962007114E-4
1.83	9.029967617E-4	7.030580941E-4	1.761466959E-4
