Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.0300000000000002	-6.315393365E-2	3.612207666E-3	9.534658525E-4
3.04	-6.239997471E-2	6.129571807E-3	-1.666477649E-3
3.0500000000000003	-6.010466768E-2	2.649657999E-3	-4.297153735E-3
3.06	-5.704627713E-2	1.762996764E-3	1.083059596E-3
3.0700000000000003	-5.469909309E-2	5.193378225E-3	3.742219362E-3
3.08	-5.143326080E-2	7.622782484E-3	7.230772112E-4
3.09	-4.629013276E-2	5.427395299E-3	-1.794451323E-3
3.1	-4.075408526E-2	1.866390982E-3	-4.159909776E-3
3.11	-3.270932561E-2	-2.680153702E-4	-5.966096006E-3
3.12	-2.494358833E-2	-1.714152229E-3	-5.289375017E-3
3.13	-1.926434901E-2	-3.718909793E-3	-5.041622195E-3
3.14	-1.134426289E-2	-9.000579452E-3	-4.831078601E-3
3.15	-4.567535164E-3	-8.152074090E-3	-3.377587019E-3
3.16	1.852811513E-3	-4.942297593E-3	-3.766016887E-3
3.17	9.177574528E-3	-6.450436857E-3	-4.752622348E-3
3.18	1.454520014E-2	-5.082787756E-3	-3.947871018E-3
3.19	1.923299948E-2	8.398757146E-4	-5.523545133E-3
3.2	2.310181481E-2	4.949361676E-3	-4.816159359E-3
3.21	2.727812970E-2	7.178227201E-3	-4.181192961E-3
3.22	3.143082344E-2	6.514745846E-3	-4.341944304E-3
3.23	3.419752659E-2	6.353373037E-3	-4.548316600E-3
3.24	3.556840701E-2	7.340690040E-3	-4.726791041E-3
3.25	3.689584032E-2	6.416715487E-3	-3.930000747E-3
3.2600000000000002	3.809674505E-2	2.805939603E-3	-2.720486869E-3
3.27	3.829969251E-2	-5.728570669E-4	-3.149717894E-3
3.2800000000000002	3.894133890E-2	-3.091939792E-3	-2.672880736E-3
3.29	3.830101417E-2	-4.829972925E-3	-1.101997821E-3
3.3000000000000003	3.586881799E-2	-4.644512827E-3	-2.155783463E-3
3.31	3.547606730E-2	-4.376764998E-3	-2.337282744E-3
3.3200000000000003	3.569928891E-2	-3.326862294E-3	-4.737904699E-3
3.33	3.432831377E-2	-4.683525008E-3	-3.703076875E-3
3.34	3.379051898E-2	-3.353816495E-3	-2.575584571E-3
3.35	3.198992207E-2	-1.040158171E-4	-1.545147289E-3
3.36	3.193111682E-2	3.875186786E-3	-3.624902632E-4
3.37	3.428088212E-2	5.950672075E-3	-6.851061842E-5
3.38	3.479859650E-2	7.755027502E-3	-1.170971459E-4
3.39	3.651009997E-2	7.382142596E-3	1.202911918E-3
3.4	3.916275406E-2	7.149496794E-3	2.589570436E-3
3.41	4.122502410E-2	9.256202661E-3	2.640344057E-3
3.42	4.678346324E-2	6.196739293E-3	2.513991393E-3
3.43	5.520690699E-2	-1.817671640E-3	2.757797133E-3
3.44	6.304587193E-2	-6.871829052E-3	3.295579924E-3
3.45	7.002097332E-2	-7.694221729E-3	3.798728079E-3
3.46	7.634125912E-2	-5.682084367E-3	3.462392244E-3
3.47	8.318963611E-2	-5.648565695E-3	3.117638979E-3
3.48	9.182504380E-2	-7.966152236E-3	4.915219698E-3
3.49	9.844887706E-2	-7.439308988E-3	2.807905576E-3
3.5	1.040673609E-1	-2.229926314E-3	3.120833286E-3
3.5100000000000002	1.091270602E-1	5.823425146E-4	4.499315264E-3
3.52	1.129987742E-1	1.041197351E-3	3.652043934E-3
3.5300000000000002	1.158953217E-1	1.191367993E-3	3.122110652E-3
3.54	1.166939008E-1	3.632853233E-3	2.954381982E-3
3.5500000000000003	1.145128843E-1	6.860277251E-3	2.876359377E-3
3.56	1.095513221E-1	7.848029107E-3	3.494817171E-3
3.5700000000000003	1.040403137E-1	7.519059934E-3	4.068803130E-3
3.58	9.851689156E-2	6.806425220E-3	3.924241191E-3
3.59	9.388575032E-2	4.038725665E-3	3.811949089E-3
3.6	8.819159829E-2	-1.106284961E-3	4.396230135E-3
3.61	8.260832393E-2	-6.427158818E-3	4.003507051E-3
