Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.19	5.922973937E-2	-7.152429650E-2	-5.714508378E-3
2.2	8.381359144E-2	-7.565354185E-2	-1.192192579E-2
2.21	7.752525512E-2	-2.616446404E-2	-1.718054208E-2
2.22	6.491636065E-2	9.110952824E-3	-1.966631378E-2
2.23	5.434117007E-2	2.792126850E-2	-2.352016641E-2
2.24	9.978374634E-2	-8.667860720E-3	-2.220496691E-2
2.25	1.396816045E-1	-5.185975870E-2	-2.604117178E-2
2.2600000000000002	1.658386387E-1	-8.569585187E-2	-1.921058941E-2
2.27	1.170603495E-1	-7.498522802E-4	-2.021729951E-2
2.2800000000000002	5.098105802E-2	6.225871374E-2	-7.138780920E-3
2.29	-2.148425764E-2	1.063304198E-1	-1.278089265E-3
2.3000000000000003	-4.466418236E-2	1.002832938E-1	4.443243374E-3
2.31	-3.412963637E-2	1.381083048E-2	3.882878122E-3
2.32	-3.770723134E-2	-5.672839643E-2	-9.207427508E-4
2.33	-8.006420362E-2	-6.415657991E-2	-6.398510049E-3
2.34	-1.643601805E-1	-3.096510972E-2	-7.531547535E-3
2.35	-2.467124988E-1	4.679141379E-3	-4.559645235E-3
2.36	-3.027886403E-1	2.421937970E-2	1.561534600E-4
2.37	-3.189744029E-1	-3.235960598E-3	6.843790870E-3
2.38	-3.146422410E-1	-6.073113250E-2	1.401849753E-2
2.39	-3.420784501E-1	-5.861446467E-2	1.696733937E-2
2.4	-3.913616071E-1	-2.957862351E-2	2.004768761E-2
2.41	-4.657801362E-1	2.595136450E-2	2.299523945E-2
2.42	-5.206256980E-1	6.769147032E-2	2.431675290E-2
2.43	-5.479888366E-1	8.133283784E-2	2.156767431E-2
2.44	-5.137539050E-1	6.021063560E-3	1.988806333E-2
2.45	-4.806678529E-1	-3.509152220E-2	1.472225121E-2
2.46	-4.367713062E-1	-5.976882405E-2	1.262690886E-2
2.47	-4.102503100E-1	-4.176220598E-2	1.010477646E-2
2.48	-3.631821686E-1	-5.915566660E-3	7.854275253E-3
2.49	-3.002190486E-1	2.616431482E-2	5.016129261E-3
2.5	-1.919772825E-1	1.126762305E-2	4.784094810E-3
2.5100000000000002	-5.969048595E-2	-2.139173597E-2	5.416675086E-3
2.52	5.728673967E-2	-3.637311755E-2	5.601544687E-3
2.5300000000000002	1.271059108E-1	-2.934675265E-2	6.996488137E-3
2.54	1.379868846E-1	1.396503183E-2	6.487675657E-3
2.5500000000000003	1.185742074E-1	6.380738445E-2	2.869183911E-3
2.56	8.332369261E-2	7.541186606E-2	-6.017831415E-3
2.57	6.052379485E-2	3.216481372E-2	-1.471015817E-2
2.58	3.192255024E-2	-2.171241250E-2	-2.399851518E-2
2.59	-2.242152165E-2	-6.683928340E-2	-2.555369057E-2
2.6	-1.125122832E-1	-5.541534493E-2	-2.288299021E-2
2.61	-2.071372175E-1	1.755707227E-3	-1.768363986E-2
2.62	-2.582001085E-1	2.913487108E-2	-1.441399029E-2
