Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.79	-3.079869604E-1	-9.027799459E-4	1.124991433E-2
2.8000000000000003	-3.649010435E-1	-5.085259985E-4	2.330056959E-2
2.81	-3.885334097E-1	-1.030892405E-2	2.593559871E-2
2.82	-3.629842078E-1	-5.485468831E-3	9.375578264E-3
2.83	-2.895090267E-1	1.546574356E-2	-1.346613737E-2
2.84	-1.787979468E-1	-1.185494421E-3	-1.977170138E-2
2.85	-5.380827396E-2	-2.420597914E-2	-1.300157318E-2
2.86	7.051513475E-2	-1.109913262E-2	4.671642942E-3
2.87	1.692211593E-1	-1.914122972E-2	2.420506130E-2
2.88	2.175562585E-1	-2.910302552E-2	3.231854091E-2
2.89	2.315604414E-1	1.547222239E-2	1.207232128E-2
2.9	2.130575513E-1	1.306180529E-2	-7.099444942E-3
2.91	1.593312319E-1	-8.617510879E-3	-2.615921395E-2
2.92	1.049234831E-1	8.409168494E-3	-2.736224943E-2
2.93	4.592304116E-2	1.649891071E-3	-1.433036538E-2
2.94	-4.255984918E-3	-9.634526696E-3	5.241705278E-3
2.95	-2.836368074E-2	1.008699176E-2	1.875786434E-2
2.96	-2.376619307E-2	1.962943268E-2	2.238678316E-2
2.97	8.712168824E-3	8.228066067E-3	1.593052997E-2
2.98	6.128776462E-2	8.254324770E-3	4.803390911E-3
2.99	1.285042151E-1	8.699141511E-3	-4.465289833E-3
3.0	1.951430906E-1	-1.476558718E-2	-1.103068700E-2
3.0100000000000002	2.348724712E-1	-1.018633972E-2	-1.464988103E-2
3.02	2.402610256E-1	1.201944933E-2	-1.791982321E-2
3.0300000000000002	2.165933895E-1	1.784740823E-3	-8.303562797E-3
3.04	1.674762810E-1	-9.472129009E-4	3.938719133E-3
3.0500000000000003	1.038518613E-1	9.997101528E-3	1.432675440E-2
3.06	1.740083968E-2	-1.642085642E-2	1.502036551E-2
3.0700000000000003	-7.997635056E-2	-2.049079451E-2	7.931562761E-3
3.08	-1.701205276E-1	-9.054580591E-4	-9.269498488E-3
3.09	-2.449673753E-1	-1.237073632E-3	-1.752335920E-2
3.1	-2.964080127E-1	-2.169244824E-3	-1.137612175E-2
3.11	-3.171620871E-1	5.453719801E-3	4.577920706E-3
3.12	-3.060978717E-1	1.921545936E-3	2.169458636E-2
3.13	-2.746816336E-1	-5.310405519E-3	3.078014980E-2
3.14	-2.213495480E-1	3.497383494E-3	2.109532008E-2
3.15	-1.523908317E-1	9.156613966E-3	-4.940392593E-3
3.16	-7.024767711E-2	3.420274945E-3	-2.741377877E-2
3.17	2.120936119E-2	5.543477309E-3	-3.746853701E-2
3.18	1.126057172E-1	7.716303236E-3	-2.702233613E-2
3.19	2.030770982E-1	-7.724718477E-3	-8.123909441E-4
3.2	2.784973110E-1	-8.521510389E-3	2.352614055E-2
3.21	3.292726005E-1	6.153989110E-3	2.821201930E-2
3.22	3.556320363E-1	-1.089677824E-2	1.996384149E-2
3.23	3.286358205E-1	-1.092413140E-3	6.212386714E-3
3.24	2.781241504E-1	1.061206766E-2	-1.173766754E-2
3.25	1.947751366E-1	1.008747168E-3	-1.522986472E-2
3.2600000000000002	9.304996065E-2	4.915644760E-4	-1.135515869E-2
3.27	-2.123356469E-2	6.612148536E-3	-3.279334650E-3
3.2800000000000002	-1.396696655E-1	7.748779570E-3	4.297123995E-3
3.29	-2.506496305E-1	6.898681899E-3	8.063522393E-3
3.3000000000000003	-3.238287997E-1	1.061211258E-2	9.568450171E-3
3.31	-3.682359492E-1	1.181711529E-3	1.041359554E-2
3.3200000000000003	-3.656542957E-1	-1.392312589E-2	3.495492448E-3
3.33	-3.192857968E-1	-5.665258684E-3	-5.671422942E-3
3.34	-2.486478602E-1	-4.403482702E-3	-9.445699355E-3
3.35	-1.614154087E-1	-4.957596388E-3	-7.367490431E-3
3.36	-6.665580483E-2	-3.288112042E-3	1.773360994E-3
3.37	2.114290912E-2	-5.885260097E-3	1.487775637E-2
3.38	8.722545626E-2	-1.481159410E-2	2.263282379E-2
3.39	1.188604990E-1	-1.158203249E-2	1.838250031E-2
3.4	1.102809076E-1	-1.622583897E-3	-2.077692345E-4
3.41	7.456592093E-2	-3.186183785E-5	-2.060950627E-2
3.42	2.476928288E-2	2.003838431E-3	-3.009917348E-2
3.43	-2.758368519E-2	9.039944796E-3	-2.500977262E-2
3.44	-7.413396237E-2	3.286107269E-3	-4.770292060E-3
3.45	-9.569870740E-2	-2.610716244E-3	1.649675733E-2
3.46	-9.414485444E-2	9.943531726E-3	2.808661113E-2
3.47	-5.750494947E-2	5.683768068E-3	2.112517009E-2
3.48	4.581492646E-3	4.823770646E-3	3.937670091E-3
3.49	8.078112820E-2	1.485613792E-2	-1.354246415E-2
3.5	1.681718388E-1	5.590320239E-3	-2.029834005E-2
3.5100000000000002	2.385148828E-1	-3.288045994E-3	-1.390109715E-2
3.52	2.840084687E-1	-2.004272739E-3	-2.592567103E-3
3.5300000000000002	2.932862104E-1	-5.689073529E-3	5.545050004E-3
3.54	2.561634410E-1	-7.866647866E-3	8.641668657E-3
3.5500000000000003	1.852484744E-1	-5.584514091E-4	5.412192056E-3
3.56	8.611970414E-2	1.616614395E-5	-1.272709450E-3
3.5700000000000003	-2.501565304E-2	-5.841848019E-3	-6.217687458E-3
3.58	-1.314189494E-1	-6.275788572E-3	-7.948208823E-3
3.59	-2.303686224E-1	-3.841323879E-3	-8.124993941E-3
3.6	-3.043149744E-1	-5.215404060E-3	-2.271283766E-3
3.61	-3.425232548E-1	2.803660654E-3	5.967744500E-3
3.62	-3.399055049E-1	8.160725088E-3	1.464995024E-2
3.63	-3.032563483E-1	6.182719667E-3	1.985821376E-2
3.64	-2.290385979E-1	-4.079527067E-3	1.946462695E-2
3.65	-1.344656489E-1	-2.582323493E-3	4.422797952E-3
3.66	-3.259490658E-2	-2.369177963E-3	-1.580373158E-2
3.67	6.392302866E-2	-6.681451461E-4	-2.702889790E-2
3.68	1.525020922E-1	5.153536697E-3	-2.458762678E-2
3.69	2.349233937E-1	2.025617193E-3	-1.005802685E-2
3.7	2.999329041E-1	-7.961551256E-4	1.087769618E-2
