Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.12	3.127039829E-4	-1.654513561E-3	-3.269414601E-4
2.13	4.734263298E-4	-2.677285307E-3	1.130766224E-3
2.14	7.719525711E-6	-1.935152340E-3	-3.937595884E-4
2.15	5.239544449E-4	-2.408580511E-3	1.029522876E-3
2.16	5.264700333E-4	-1.387470560E-3	3.394256675E-4
2.17	5.055275835E-4	-1.937007454E-3	8.185932314E-4
2.18	-4.343397646E-4	-1.910225574E-3	6.261219569E-4
2.19	-5.079315086E-4	-1.243849032E-3	7.277591641E-4
2.2	2.246653849E-4	-9.262829625E-4	1.081016026E-3
2.21	-1.169437236E-4	-8.005515882E-4	7.707876155E-4
2.22	-7.240580140E-4	-2.043019061E-4	-3.443531852E-6
2.23	-5.323964445E-4	-6.223931717E-5	-3.053648695E-4
2.24	-6.400789977E-4	-4.774496380E-4	4.751248947E-4
2.25	7.251831594E-4	-1.582870954E-4	4.783982377E-4
2.2600000000000002	1.842934629E-4	7.430911143E-4	-1.962300320E-4
2.27	-4.295681509E-4	5.170311168E-4	1.651119535E-3
2.2800000000000002	-7.812288336E-4	3.000899606E-4	1.063554693E-3
2.29	2.645008519E-4	4.616509737E-4	1.925718367E-3
2.3000000000000003	-3.212242327E-4	5.892851068E-4	1.146809322E-3
2.31	-9.031691722E-4	6.433255722E-4	1.418334148E-4
2.32	-6.121132482E-5	7.300845807E-4	7.242797918E-4
2.33	-1.077408581E-5	6.097649315E-4	5.542594839E-4
2.34	-5.357812059E-4	2.398781436E-4	5.856532327E-4
2.35	-7.814003360E-4	1.984822369E-5	7.345195730E-4
2.36	-5.784031768E-4	3.958726636E-4	5.619920085E-4
2.37	3.254846149E-4	6.443422986E-4	8.426437303E-4
2.38	6.498523386E-4	5.516571575E-4	1.160267434E-3
2.39	-6.169060632E-4	9.462656859E-4	1.655547698E-3
2.4	-5.954340202E-4	7.033113391E-4	1.805339487E-3
2.41	7.039618422E-4	1.530720601E-4	1.672683056E-3
2.42	1.669710075E-4	1.982247103E-3	8.363980204E-4
2.43	-2.978063183E-5	1.487947433E-3	2.050081325E-4
2.44	-9.706991301E-4	1.904756681E-3	1.658543546E-4
2.45	-8.372226907E-4	1.916666622E-3	1.069520364E-3
2.46	-2.863012739E-4	1.822293681E-3	1.172641533E-3
2.47	-6.687863786E-4	2.130846586E-3	1.296005360E-3
2.48	4.468320354E-4	2.109128517E-3	1.399203996E-3
2.49	7.141401139E-4	2.014563585E-3	8.525947263E-4
2.5	-4.999699167E-5	1.683033846E-3	1.743248447E-4
2.5100000000000002	-1.019081043E-4	1.368518993E-3	5.474213384E-4
2.52	5.463339637E-5	1.927251372E-3	1.404564595E-3
2.5300000000000002	-3.151641039E-4	2.157889157E-3	5.179930843E-4
2.54	7.481254876E-4	8.568408668E-4	8.679566338E-4
2.5500000000000003	-1.272918309E-4	1.296874256E-3	2.519381634E-3
2.56	-4.181349444E-4	1.531144375E-3	1.752120435E-3
2.57	-1.656452795E-3	1.605878789E-3	1.922442332E-3
2.58	-1.514532726E-3	1.167217756E-3	2.153863629E-3
2.59	-1.963589954E-3	7.483061946E-4	6.633938266E-4
2.6	-1.764008630E-4	8.099363771E-4	1.078585234E-3
2.61	9.639334157E-4	3.539291972E-4	1.845100762E-3
2.62	1.753776943E-3	-1.426967693E-4	1.806249163E-3
2.63	1.204425075E-3	-4.246936997E-4	1.694416862E-3
2.64	2.527107557E-4	2.396395278E-4	9.092261446E-4
2.65	-2.092129531E-5	6.631364774E-4	1.095810091E-3
2.66	1.227964113E-4	1.845472065E-4	2.212984600E-3
2.67	1.823918995E-4	2.664803163E-4	1.366250769E-3
2.68	-2.195275356E-4	4.177236146E-4	7.992758756E-4
2.69	-8.388223800E-5	6.477621739E-5	1.316609506E-3
2.7	3.743447768E-4	-8.492781596E-4	1.367692324E-3
2.71	-1.884768986E-3	-2.284417584E-4	8.676037433E-4
2.72	-5.425312169E-5	-2.577679046E-4	1.062418833E-3
2.73	3.868266006E-4	-8.125448442E-4	1.657513639E-3
2.74	8.100351099E-4	-9.053605406E-5	1.230516738E-3
2.75	3.210116639E-4	-6.257727937E-4	1.760646756E-4
2.7600000000000002	3.812141406E-4	-5.679109461E-4	5.093319606E-4
2.77	8.870962031E-4	-3.955907177E-4	4.606444691E-4
2.7800000000000002	6.896549701E-4	-6.848463801E-4	8.534734805E-4
2.79	6.421460363E-4	-2.164372199E-4	1.122947747E-3
2.8000000000000003	2.484716066E-4	-1.438257555E-4	1.094913058E-3
2.81	-6.389637418E-4	-1.022788805E-3	1.241903093E-3
2.82	-7.640160949E-4	-1.389580332E-3	1.334453103E-3
2.83	-1.055803686E-3	-2.133537590E-3	2.198325793E-3
2.84	-1.093842654E-3	-2.649090930E-3	4.930553921E-4
2.85	1.105830920E-3	-1.256208191E-3	1.379160958E-3
2.86	9.458910081E-4	-9.033758159E-4	2.069628166E-3
2.87	9.469958761E-4	-1.729491600E-3	2.892332924E-3
2.88	-2.150983856E-4	-2.540103955E-3	2.957626352E-3
2.89	1.070194181E-3	-1.605407194E-3	2.519876217E-3
2.9	3.816425701E-4	-1.457020785E-3	1.609880917E-3
2.91	-9.412520721E-5	-1.048705175E-3	1.389976910E-3
2.92	1.505518371E-6	-1.083899269E-3	1.488910732E-3
2.93	-1.281000660E-4	-1.464965477E-3	1.779823310E-3
2.94	-4.465639714E-4	-1.188597208E-3	1.975717307E-3
2.95	-3.637572769E-4	-9.058928684E-4	1.536205904E-3
2.96	2.692079550E-4	-1.047031209E-3	1.703440190E-3
2.97	1.100098515E-3	-6.168275254E-4	2.041757026E-3
2.98	8.208916020E-4	-1.375362182E-4	3.585706803E-4
2.99	1.314300303E-4	-7.750220644E-4	3.926140596E-4
3.0	1.286500463E-3	6.975905967E-5	2.769019023E-3
3.0100000000000002	-8.673414990E-5	-3.551937670E-4	2.028824188E-3
3.02	-2.915282437E-4	-5.640812260E-4	1.296260678E-3
3.0300000000000002	-3.749977699E-4	-1.823697807E-4	1.240078752E-3
3.04	-3.118145685E-4	8.250728619E-5	1.207285977E-3
3.0500000000000003	-7.371735670E-4	2.398105025E-4	1.053281119E-3
3.06	-8.112051149E-5	-5.237520374E-5	2.057107289E-3
3.0700000000000003	1.558859222E-4	2.059579614E-4	1.796204933E-3
3.08	2.433513895E-4	7.027811769E-4	1.042232996E-3
3.09	6.969613531E-4	5.599025482E-4	1.610705557E-3
3.1	4.025865838E-4	6.629131376E-5	2.002996758E-3
3.11	4.274104965E-4	-3.176232853E-4	1.501493650E-3
3.12	5.159400935E-4	3.499976648E-4	2.020422666E-3
3.13	2.644170120E-4	4.451489703E-4	1.118662997E-3
3.14	-2.242661739E-4	9.804847461E-4	1.112830413E-3
3.15	6.659878482E-4	1.210924398E-3	2.175948226E-3
3.16	-3.802172398E-4	1.796843328E-3	1.500855334E-3
3.17	-8.637314649E-4	1.662202142E-3	1.888984635E-3
3.18	3.096499571E-5	1.259837988E-3	9.324666661E-4
3.19	4.260418737E-4	1.621091359E-3	8.359401131E-4
3.2	5.351365372E-4	1.260728109E-3	1.443859038E-3
3.21	1.244702658E-3	1.636584158E-3	1.795775605E-3
3.22	9.876490526E-4	2.015624981E-3	1.835702859E-3
3.23	4.404914576E-4	1.715620213E-3	2.037480128E-3
3.24	3.391029541E-4	1.400252436E-3	2.173524921E-3
3.25	-4.062916054E-5	1.448809995E-3	1.725703032E-3
3.2600000000000002	2.304083981E-4	2.188918611E-3	1.911150807E-3
3.27	6.274656162E-5	1.560055495E-3	2.690558758E-3
3.2800000000000002	3.881817013E-4	1.625036268E-3	3.262140613E-3
3.29	-5.594210376E-4	2.709561145E-3	2.645120243E-3
3.3000000000000003	-5.512888039E-4	1.477549244E-3	1.479079142E-3
3.31	5.139143873E-4	9.558334751E-4	2.341890327E-3
3.3200000000000003	1.244057987E-3	4.099063991E-4	2.590583262E-3
3.33	9.449765752E-4	8.788928789E-4	1.410164096E-3
3.34	6.957407645E-4	1.343152314E-3	7.310500364E-4
3.35	4.158293669E-4	1.525033834E-3	7.583219630E-4
3.36	1.745577697E-4	4.451291436E-4	8.937435238E-4
3.37	-3.884672522E-4	-5.608125751E-4	9.697797444E-4
3.38	-6.644880259E-4	-2.738536834E-4	1.607097562E-3
3.39	-5.683362132E-4	1.317082103E-4	1.941300192E-3
3.4	-7.339002429E-4	-6.755080422E-4	9.506469727E-4
3.41	4.360475549E-4	-7.420814647E-4	1.546001015E-3
3.42	8.747806227E-4	-7.607399381E-4	2.436779613E-3
3.43	4.176716287E-4	-4.734108843E-4	1.463568146E-3
3.44	8.741599831E-5	-7.886863924E-4	2.819135085E-3
3.45	-4.611814729E-4	-4.302063061E-4	1.764583219E-3
3.46	2.789545673E-4	-9.784628327E-4	1.989330036E-3
3.47	1.058027156E-3	-1.059087270E-3	1.281582838E-3
3.48	4.679726725E-4	-1.013604981E-3	1.663980230E-3
3.49	-6.010415577E-4	-6.796756794E-4	2.135054246E-3
3.5	-9.006120936E-4	-4.693654750E-4	2.251722498E-3
3.5100000000000002	-8.046553071E-4	-2.020224885E-4	2.070988828E-3
3.52	-6.820810204E-4	-1.037998997E-4	2.020669916E-3
3.5300000000000002	-2.663518465E-4	-9.118416151E-4	2.143643539E-3
3.54	2.675911809E-4	-1.432904605E-3	2.039959939E-3
3.5500000000000003	9.876285144E-4	-1.241948819E-3	2.260629707E-3
3.56	7.987795175E-4	-1.115436608E-3	2.176914581E-3
3.5700000000000003	1.221928883E-3	-8.001384644E-4	8.700425124E-4
3.58	-5.233832248E-5	-2.765933499E-3	1.733710185E-3
3.59	2.008596471E-4	-2.823991609E-3	2.471576353E-3
3.6	7.333200771E-5	-1.124917354E-3	1.768317558E-3
3.61	-6.229295791E-4	-3.121366511E-4	9.211799995E-4
3.62	-9.726968646E-4	-1.746442035E-3	2.349528371E-3
3.63	-1.048603927E-3	-2.481354484E-3	1.290747211E-3
3.64	-8.520336920E-4	-2.295689412E-3	1.921088360E-3
